representation,comparison,relation,bin_left,bin_right,bin_center,density
efficientnet_b0,normalized_organ,same,0.892899611786008,0.9081996672451496,0.9005496395155788,0.006799223969341119
efficientnet_b0,normalized_organ,same,0.9081996672451496,0.9234997227042914,0.9158496949747205,0.0036829129833930523
efficientnet_b0,normalized_organ,same,0.9234997227042914,0.9387997781634332,0.9311497504338623,0.0005666019974450851
efficientnet_b0,normalized_organ,same,0.9387997781634332,0.9540998336225748,0.946449805893004,0.0005666019974450932
efficientnet_b0,normalized_organ,same,0.9540998336225748,0.9693998890817166,0.9617498613521457,0.0
efficientnet_b0,normalized_organ,same,0.9693998890817166,0.9846999445408582,0.9770499168112874,0.0
efficientnet_b0,normalized_organ,same,0.9846999445408582,1.0,0.9923499722704291,0.0
efficientnet_b0,normalized_organ,different,-0.2240044367313385,-0.20870438127219676,-0.2163544090017676,0.0
efficientnet_b0,normalized_organ,different,-0.20870438127219676,-0.19340432581305503,-0.2010543535426259,0.0
efficientnet_b0,normalized_organ,different,-0.19340432581305503,-0.1781042703539133,-0.18575429808348415,0.0
efficientnet_b0,normalized_organ,different,-0.1781042703539133,-0.16280421489477157,-0.17045424262434244,0.0
efficientnet_b0,normalized_organ,different,-0.16280421489477157,-0.14750415943562983,-0.15515418716520069,0.0
efficientnet_b0,normalized_organ,different,-0.14750415943562983,-0.1322041039764881,-0.13985413170605898,5.891372519283585e-05
efficientnet_b0,normalized_organ,different,-0.1322041039764881,-0.11690404851734637,-0.12455407624691724,0.0003534823511570151
efficientnet_b0,normalized_organ,different,-0.11690404851734637,-0.10160399305820464,-0.1092540207877755,0.0005302235267355226
efficientnet_b0,normalized_organ,different,-0.10160399305820464,-0.08630393759906291,-0.09395396532863377,0.0025332901832919416
efficientnet_b0,normalized_organ,different,-0.08630393759906291,-0.07100388213992118,-0.07865390986949204,0.008601403878154033
efficientnet_b0,normalized_organ,different,-0.07100388213992118,-0.055703826680779445,-0.06335385441035031,0.02692357241312598
efficientnet_b0,normalized_organ,different,-0.055703826680779445,-0.04040377122163771,-0.04805379895120858,0.07776611725454331
efficientnet_b0,normalized_organ,different,-0.04040377122163771,-0.02510371576249598,-0.03275374349206685,0.1950633441134795
efficientnet_b0,normalized_organ,different,-0.02510371576249598,-0.00980366030335425,-0.017453688032925116,0.44079249189279784
efficientnet_b0,normalized_organ,different,-0.00980366030335425,0.005496395155787481,-0.0021536325737833845,0.8610830074184888
efficientnet_b0,normalized_organ,different,0.005496395155787481,0.020796450614929213,0.013146422885358347,1.4835065140807995
efficientnet_b0,normalized_organ,different,0.020796450614929213,0.036096506074070916,0.028446478344500065,2.199367188898952
efficientnet_b0,normalized_organ,different,0.036096506074070916,0.051396561533212676,0.043746533803641796,2.938204216542297
efficientnet_b0,normalized_organ,different,0.051396561533212676,0.06669661699235443,0.059046589262783555,3.557858778120543
efficientnet_b0,normalized_organ,different,0.06669661699235443,0.08199667245149614,0.07434664472192529,3.982273254409746
efficientnet_b0,normalized_organ,different,0.08199667245149614,0.09729672791063784,0.08964670018106699,4.169677814248158
efficientnet_b0,normalized_organ,different,0.09729672791063784,0.1125967833697796,0.10494675564020872,4.250095049136363
efficientnet_b0,normalized_organ,different,0.1125967833697796,0.12789683882892136,0.12024681109935048,4.165966249560994
efficientnet_b0,normalized_organ,different,0.12789683882892136,0.14319689428806306,0.1355468665584922,3.9412693016755322
efficientnet_b0,normalized_organ,different,0.14319689428806306,0.15849694974720477,0.15084692201763392,3.6521796521542864
efficientnet_b0,normalized_organ,different,0.15849694974720477,0.17379700520634653,0.16614697747677565,3.4013250102831787
efficientnet_b0,normalized_organ,different,0.17379700520634653,0.1890970606654883,0.1814470329359174,3.115298874471961
efficientnet_b0,normalized_organ,different,0.1890970606654883,0.20439711612463,0.19674708839505914,2.830392099439418
efficientnet_b0,normalized_organ,different,0.20439711612463,0.2196971715837717,0.21204714385420084,2.5561487086667665
efficientnet_b0,normalized_organ,different,0.2196971715837717,0.23499722704291345,0.22734719931334257,2.3214364274984995
efficientnet_b0,normalized_organ,different,0.23499722704291345,0.2502972825020552,0.24264725477248433,2.0846621659484965
efficientnet_b0,normalized_organ,different,0.2502972825020552,0.2655973379611969,0.25794731023162604,1.8696859827198418
efficientnet_b0,normalized_organ,different,0.2655973379611969,0.2808973934203386,0.27324736569076774,1.6617794465143236
efficientnet_b0,normalized_organ,different,0.2808973934203386,0.2961974488794803,0.28854742114990944,1.4756120749049622
efficientnet_b0,normalized_organ,different,0.2961974488794803,0.3114975043386221,0.3038474766090512,1.284790519005357
efficientnet_b0,normalized_organ,different,0.3114975043386221,0.3267975597977638,0.31914753206819296,1.1214816727708252
efficientnet_b0,normalized_organ,different,0.3267975597977638,0.3420976152569055,0.33444758752733467,0.9685416421702231
efficientnet_b0,normalized_organ,different,0.3420976152569055,0.35739767071604733,0.3497476429864764,0.8401097212498345
efficientnet_b0,normalized_organ,different,0.35739767071604733,0.37269772617518904,0.3650476984456182,0.699600486664927
efficientnet_b0,normalized_organ,different,0.37269772617518904,0.38799778163433074,0.3803477539047599,0.5938503499437864
efficientnet_b0,normalized_organ,different,0.38799778163433074,0.40329783709347244,0.3956478093639016,0.5011790602154554
efficientnet_b0,normalized_organ,different,0.40329783709347244,0.41859789255261415,0.4109478648230433,0.41581307241103616
efficientnet_b0,normalized_organ,different,0.41859789255261415,0.43389794801175596,0.42624792028218506,0.3447042061032807
efficientnet_b0,normalized_organ,different,0.43389794801175596,0.44919800347089767,0.4415479757413268,0.2758929750780508
efficientnet_b0,normalized_organ,different,0.44919800347089767,0.46449805893003937,0.4568480312004685,0.21833426556465005
efficientnet_b0,normalized_organ,different,0.46449805893003937,0.4797981143891812,0.4721480866596103,0.18699216376205996
efficientnet_b0,normalized_organ,different,0.4797981143891812,0.4950981698483229,0.48744814211875204,0.1415696816383848
efficientnet_b0,normalized_organ,different,0.4950981698483229,0.5103982253074646,0.5027481975778938,0.11099345826330294
efficientnet_b0,normalized_organ,different,0.5103982253074646,0.5256982807666063,0.5180482530370354,0.08884189759079662
efficientnet_b0,normalized_organ,different,0.5256982807666063,0.540998336225748,0.5333483084961772,0.06940036827716076
efficientnet_b0,normalized_organ,different,0.540998336225748,0.5562983916848898,0.5486483639553189,0.053964972276637345
efficientnet_b0,normalized_organ,different,0.5562983916848898,0.5715984471440315,0.5639484194144606,0.04253570958922756
efficientnet_b0,normalized_organ,different,0.5715984471440315,0.5868985026031732,0.5792484748736024,0.03181341160413142
efficientnet_b0,normalized_organ,different,0.5868985026031732,0.602198558062315,0.5945485303327441,0.022210474397698996
efficientnet_b0,normalized_organ,different,0.602198558062315,0.6174986135214567,0.6098485857918858,0.01879347833651467
efficientnet_b0,normalized_organ,different,0.6174986135214567,0.6327986689805984,0.6251486412510276,0.01484625874859466
efficientnet_b0,normalized_organ,different,0.6327986689805984,0.6480987244397401,0.6404486967101692,0.01166491758818152
efficientnet_b0,normalized_organ,different,0.6480987244397401,0.6633987798988819,0.655748752169311,0.00801226662622569
efficientnet_b0,normalized_organ,different,0.6633987798988819,0.6786988353580237,0.6710488076284528,0.0067161646719832505
efficientnet_b0,normalized_organ,different,0.6786988353580237,0.6939988908171654,0.6863488630875945,0.003947219587920009
efficientnet_b0,normalized_organ,different,0.6939988908171654,0.7092989462763071,0.7016489185467363,0.0030045999848346337
efficientnet_b0,normalized_organ,different,0.7092989462763071,0.7245990017354489,0.716948974005878,0.0029456862596417763
efficientnet_b0,normalized_organ,different,0.7245990017354489,0.7398990571945906,0.7322490294650197,0.0017084980305922426
efficientnet_b0,normalized_organ,different,0.7398990571945906,0.7551991126537323,0.7475490849241615,0.0017674117557850786
efficientnet_b0,normalized_organ,different,0.7551991126537323,0.770499168112874,0.7628491403833031,0.0007658784275068675
efficientnet_b0,normalized_organ,different,0.770499168112874,0.7857992235720157,0.7781491958424449,0.0007069647023140315
efficientnet_b0,normalized_organ,different,0.7857992235720157,0.8010992790311575,0.7934492513015866,0.0008247921526996974
efficientnet_b0,normalized_organ,different,0.8010992790311575,0.8163993344902991,0.8087493067607283,0.00011782745038567275
efficientnet_b0,normalized_organ,different,0.8163993344902991,0.8316993899494409,0.82404936221987,0.00017674117557850658
efficientnet_b0,normalized_organ,different,0.8316993899494409,0.8469994454085827,0.8393494176790118,5.8913725192835534e-05
efficientnet_b0,normalized_organ,different,0.8469994454085827,0.8622995008677243,0.8546494731381535,5.8913725192836374e-05
efficientnet_b0,normalized_organ,different,0.8622995008677243,0.8775995563268661,0.8699495285972952,5.8913725192835534e-05
efficientnet_b0,normalized_organ,different,0.8775995563268661,0.892899611786008,0.885249584056437,0.0
efficientnet_b0,normalized_organ,different,0.892899611786008,0.9081996672451496,0.9005496395155788,0.0
efficientnet_b0,normalized_organ,different,0.9081996672451496,0.9234997227042914,0.9158496949747205,0.0
efficientnet_b0,normalized_organ,different,0.9234997227042914,0.9387997781634332,0.9311497504338623,0.0
efficientnet_b0,normalized_organ,different,0.9387997781634332,0.9540998336225748,0.946449805893004,0.0
efficientnet_b0,normalized_organ,different,0.9540998336225748,0.9693998890817166,0.9617498613521457,0.0
efficientnet_b0,normalized_organ,different,0.9693998890817166,0.9846999445408582,0.9770499168112874,0.0
efficientnet_b0,normalized_organ,different,0.9846999445408582,1.0,0.9923499722704291,0.0
